0.00217300000041723	100	0	0
0.235165999993682	100	0	0
0.360505999997258	100	0	0
0.438728000000119	100	0	115
0.485079999998212	100	21.53	115
0.530042999997735	100	52.73	115
0.578199000000954	100	79.92	115
0.61986099999398	100	95.49	115
0.665412999995053	100	109.17	115
0.707873999997973	100	120.48	115
0.754452999994159	100	128.25	115
0.801793999999762	100	134.12	115
0.846848999999464	100	139.95	115
0.890244999997318	100	143.83	115
0.939607999995351	100	147.72	115
0.988206000000238	100	149.65	115
1.03025999999791	100	151.63	115
1.08232299999893	100	153.55	115
1.12795299999416	100	155.48	115
1.16936599999666	100	155.5	115
1.21297599999607	100	157.17	115
1.25665499999374	100	157.44	115
1.29590199999511	100	159.08	115
1.33590399999917	100	159.29	115
1.37544299999624	100	159.32	115
1.41884399999678	100	159.35	115
1.46414899999648	100	159.36	115
1.50990100000054	100	159.38	115
1.55641299999505	100	161.03	115
1.59944599999487	100	161.06	115
1.64746899999678	100	159.4	115
1.69548200000077	100	161.05	115
1.73961499999464	100	161.32	115
1.77975299999863	100	161.22	115
1.82994599999487	100	161.2	115
1.88437999999523	100	161.19	115
1.92748200000077	100	161.29	115
1.97088699999452	100	161.3	115
2.01186999999732	100	161.32	115
2.0569849999994	100	161.29	115
2.09641200000048	100	161.28	115
2.13836599999666	100	161.3	115
2.17733299999684	100	161.33	115
2.21898799999803	100	161.29	115
2.26239799999446	100	161.34	115
2.30048299999535	100	161.04	115
2.34418400000036	100	162.92	115
2.38392099999636	100	161.29	115
2.4279089999944	100	161.32	115
2.46853999999911	100	161.33	115
2.50942499999702	100	161.35	115
2.55025999999791	100	161.3	115
2.58881399999559	100	162.99	115
2.63307499999553	100	161.32	115
2.67224499999732	100	161.28	115
2.71528799999505	100	161.33	115
2.75790999999642	100	162.97	115
2.79969900000095	100	161.32	115
2.85224499999732	100	161.28	115
2.89253799999505	100	162.95	115
2.93529599999636	100	161.32	115
2.97202699999511	100	161.32	115
3.01319999999553	100	162.9	115
3.05656599999964	100	161.34	115
3.09601399999857	100	161.32	115
3.13843099999428	100	162.95	115
3.18725499999523	100	161.29	115
3.24027499999851	100	161.35	115
3.28988499999791	100	162.97	115
3.34269999999553	100	161.28	115
3.39225400000066	100	162.98	115
3.4449849999994	100	161.3	115
3.49832599999756	100	161.33	115
3.5471799999997	100	162.94	115
3.60032799999416	100	161.33	115
3.64933599999547	100	161.34	115
3.70299399999529	100	162.94	115
3.75596299999952	100	161.32	115
3.80563399999589	100	161.34	115
3.85827199999988	100	162.98	115
3.90853299999982	100	161.29	115
3.96194599999487	100	162.98	115
4.01464499999583	100	161.32	115
4.06360199999809	100	161.33	115
4.14425699999928	100	162.95	115
4.21034099999815	100	161.3	115
4.28013899999857	100	162.99	115
4.3526819999963	100	161.29	115
4.41413499999791	100	162.98	115
4.46729999999702	100	161.3	115
4.51752499999851	100	162.97	115
4.56840199999511	100	161.29	115
4.61519799999893	100	161.35	115
4.65693400000036	100	162.97	115
4.70273099999875	100	161.33	115
4.75171999999881	100	162.97	115
4.80040999999642	100	161.3	115
4.8520189999938	100	162.98	115
4.89950299999863	100	161.33	115
4.94681199999899	100	162.98	115
4.99421700000018	100	161.35	115
5.04552600000054	100	162.94	115
5.09428299999982	100	161.37	115
5.1414089999944	100	162.95	115
5.18434299999475	100	161.3	115
5.23394599999487	100	162.97	115
5.27928599999845	100	161.32	115
5.32766099999845	100	162.94	115
5.37140499999374	100	161.3	115
5.42178199999779	100	162.98	115
5.46963799999654	100	161.33	115
5.51871000000089	100	162.94	115
5.56762399999797	100	161.35	115
5.61324899999797	100	162.95	115
5.66096799999475	100	161.34	115
5.71388699999452	100	162.94	115
5.76736299999803	100	163.02	115
5.81756799999625	100	161.32	115
5.87006799999624	100	163.16	115
5.91912799999863	100	161.32	115
5.97236099999398	100	163.27	115
6.02611499999464	100	161.3	115
6.07539299999923	100	163.16	115
6.1274089999944	100	161.32	115
6.17651599999517	100	163.09	115
6.23069099999964	100	161.3	115
6.28278499999642	100	163.2	115
6.33450899999589	100	161.33	115
6.38577899999917	100	162.97	115
6.43712199999392	100	161.29	115
6.48786699999869	100	162.95	115
6.54293699999899	100	161.34	115
6.59082899999619	100	162.94	115
6.64804099999368	100	161.28	115
6.70168599999696	100	162.98	115
6.7508539999947	100	161.32	115
6.80187099999934	100	162.94	115
6.8586039999947	100	161.32	115
6.9081589999944	100	162.97	115
6.96840699999779	100	161.29	115
7.02748900000006	100	162.97	115
7.07070699999481	100	161.3	115
7.11471000000089	100	162.99	115
7.16283399999887	100	161.29	115
7.20953499999642	100	163.01	115
7.26207299999893	100	161.33	115
7.3116419999972	100	161.3	115
7.36513099999726	100	162.98	115
7.41809600000083	100	161.3	115
7.47089799999446	100	161.37	115
7.51968499999493	100	162.93	115
7.5700869999975	100	161.33	115
7.62607599999756	100	162.98	115
7.6752839999944	100	161.28	115
7.72632799999416	100	162.95	115
7.77845099999756	100	161.32	115
7.83160099999607	100	163.08	115
7.88087199999392	100	161.32	115
7.93004299999773	100	161.32	115
7.98306899999827	100	162.97	115
8.03649300000072	100	161.34	115
8.08592599999905	100	162.95	115
8.13896899999678	100	163.01	115
8.18846999999881	100	161.3	115
8.24186499999464	100	163.2	115
8.29358999999613	100	161.29	115
8.34428099999577	100	163.18	115
8.39611499999464	100	161.3	115
8.449375	100	163.12	115
8.49890999999642	100	161.3	115
8.55275099999458	100	163.17	115
8.60252999999374	100	161.32	115
8.65473299999535	100	162.94	115
8.70486699999869	100	161.32	115
8.75795399999619	100	162.95	115
8.80982899999618	100	161.28	115
8.85971099999547	100	162.99	115
8.91282899999618	100	161.3	115
8.96260599999875	100	162.95	115
9.01528299999982	100	161.29	115
9.06795299999416	100	162.98	115
9.11762199999392	100	161.35	115
9.17031099999696	100	162.93	115
9.22275799999386	100	163.22	115
9.27383199999481	100	161.32	115
9.32468499999493	100	163.17	115
9.37586999999732	100	161.3	115
9.42866699999571	100	163.17	115
9.47784600000083	100	161.3	115
9.53170499999821	100	163.12	115
9.58079399999976	100	161.28	115
9.63473399999738	100	163.16	115
9.68678700000048	100	161.29	115
9.7378919999972	100	162.98	115
9.78957499999553	100	161.33	115
9.8457689999938	100	161.34	115
9.8943769999966	100	162.97	115
9.94460499999672	100	161.32	115
9.99455299999565	100	162.97	115
10.0468819999993	100	161.35	115
10.0970859999955	100	162.94	115
10.150061999999	100	161.33	115
10.1988229999989	100	162.97	115
10.2519959999993	100	161.29	115
10.3049649999961	100	161.32	115
10.3550069999993	100	162.98	115
10.4081559999958	100	161.34	115
10.4580459999964	100	162.95	115
10.5100769999996	100	161.32	115
10.5637179999948	100	161.34	115
10.6123519999981	100	162.95	115
10.6654839999974	100	161.28	115
10.7157069999948	100	162.98	115
10.7682760000005	100	161.3	115
10.8220399999991	100	162.99	115
10.8706229999959	100	161.32	115
10.9255099999979	100	163.01	115
10.9732509999946	100	161.32	115
11.0268839999959	100	163.07	115
11.0793310000002	100	161.3	115
11.1289539999962	100	163.23	115
11.1819399999976	100	161.29	115
11.2332469999939	100	163.26	115
11.2843509999961	100	161.32	115
11.3338310000002	100	162.97	115
11.3865979999974	100	161.29	115
11.440310999997	100	162.95	115
11.4897709999979	100	163.13	115
11.5425819999948	100	161.28	115
11.6168929999992	100	162.97	115
11.6805949999988	100	161.32	115
11.7314019999951	100	162.97	115
11.7725239999965	100	161.28	115
11.8338289999962	100	162.97	115
11.8802760000005	100	161.33	115
11.933875	100	162.95	115
11.9983489999995	100	161.33	115
12.0543379999995	100	162.98	115
12.1046059999987	100	161.35	115
12.1601189999953	100	162.94	115
12.2045590000004	100	163.3	115
12.251798999995	100	161.32	115
12.2948039999977	100	162.93	115
12.3431669999957	100	163.23	115
12.3940049999952	100	161.32	115
12.4421519999951	100	162.97	115
12.4923919999972	100	163.21	115
12.5410150000006	100	161.3	115
12.5943479999974	100	162.99	115
12.6439639999941	100	163.22	115
12.6940579999983	100	161.29	115
12.7434949999973	100	162.98	115
12.7929329999983	100	163.3	115
12.8564209999964	100	161.29	115
12.901375	100	162.97	115
12.9519029999971	100	163.3	115
13.0055759999976	100	161.3	115
13.0538519999981	100	162.98	115
13.0990279999971	100	163.3	115
13.1501079999954	100	163.02	115
13.200674999997	100	161.3	115
13.2554299999997	100	162.97	115
13.3022549999952	100	162.97	115
13.3590409999937	100	162.95	115
13.4105850000009	100	162.95	115
13.4635099999979	100	163.28	115
13.5268900000006	100	163.26	115
13.5828509999961	100	163.06	115
13.6374399999976	100	162.98	115
